Calculation1,City,County/State/ Territory,Measure Names,School,Uad Uc Ethn 6 Cat,Measure Values
JESSE M BETHEL HIGH SCHOOL53690,Vallejo,Solano,app,JESSE M BETHEL HIGH SCHOOL,All,52
JOHANSEN HIGH SCHOOL51994,Modesto,Stanislaus,enr,JOHANSEN HIGH SCHOOL,Hispanic/ Latino,8
JOHANSEN HIGH SCHOOL51994,Modesto,Stanislaus,adm,JOHANSEN HIGH SCHOOL,Hispanic/ Latino,15
JOHANSEN HIGH SCHOOL51994,Modesto,Stanislaus,app,JOHANSEN HIGH SCHOOL,Hispanic/ Latino,26
JOHANSEN HIGH SCHOOL51994,Modesto,Stanislaus,enr,JOHANSEN HIGH SCHOOL,All,12
JOHANSEN HIGH SCHOOL51994,Modesto,Stanislaus,adm,JOHANSEN HIGH SCHOOL,All,24
JOHANSEN HIGH SCHOOL51994,Modesto,Stanislaus,app,JOHANSEN HIGH SCHOOL,All,36
JOHN A ROWLAND HIGH SCHOOL52696,Rowland Heights,Los Angeles,enr,JOHN A ROWLAND HIGH SCHOOL,Domestic Unknown,4
JOHN A ROWLAND HIGH SCHOOL52696,Rowland Heights,Los Angeles,adm,JOHN A ROWLAND HIGH SCHOOL,Domestic Unknown,6
JOHN A ROWLAND HIGH SCHOOL52696,Rowland Heights,Los Angeles,app,JOHN A ROWLAND HIGH SCHOOL,Domestic Unknown,8
JOHN A ROWLAND HIGH SCHOOL52696,Rowland Heights,Los Angeles,enr,JOHN A ROWLAND HIGH SCHOOL,Asian,55
JOHN A ROWLAND HIGH SCHOOL52696,Rowland Heights,Los Angeles,adm,JOHN A ROWLAND HIGH SCHOOL,Asian,80
JOHN A ROWLAND HIGH SCHOOL52696,Rowland Heights,Los Angeles,app,JOHN A ROWLAND HIGH SCHOOL,Asian,101
JOHN A ROWLAND HIGH SCHOOL52696,Rowland Heights,Los Angeles,enr,JOHN A ROWLAND HIGH SCHOOL,Hispanic/ Latino,5
JOHN A ROWLAND HIGH SCHOOL52696,Rowland Heights,Los Angeles,adm,JOHN A ROWLAND HIGH SCHOOL,Hispanic/ Latino,11
JOHN A ROWLAND HIGH SCHOOL52696,Rowland Heights,Los Angeles,app,JOHN A ROWLAND HIGH SCHOOL,Hispanic/ Latino,22
JOHN A ROWLAND HIGH SCHOOL52696,Rowland Heights,Los Angeles,enr,JOHN A ROWLAND HIGH SCHOOL,All,67
JOHN A ROWLAND HIGH SCHOOL52696,Rowland Heights,Los Angeles,adm,JOHN A ROWLAND HIGH SCHOOL,All,101
JOHN A ROWLAND HIGH SCHOOL52696,Rowland Heights,Los Angeles,app,JOHN A ROWLAND HIGH SCHOOL,All,136
JOHN BURROUGHS HIGH SCHOOL50400,Burbank,Los Angeles,enr,JOHN BURROUGHS HIGH SCHOOL,White,20
JOHN BURROUGHS HIGH SCHOOL50400,Burbank,Los Angeles,adm,JOHN BURROUGHS HIGH SCHOOL,White,37
JOHN BURROUGHS HIGH SCHOOL50400,Burbank,Los Angeles,app,JOHN BURROUGHS HIGH SCHOOL,White,55
JOHN BURROUGHS HIGH SCHOOL50400,Burbank,Los Angeles,enr,JOHN BURROUGHS HIGH SCHOOL,Asian,7
JOHN BURROUGHS HIGH SCHOOL50400,Burbank,Los Angeles,adm,JOHN BURROUGHS HIGH SCHOOL,Asian,16
JOHN BURROUGHS HIGH SCHOOL50400,Burbank,Los Angeles,app,JOHN BURROUGHS HIGH SCHOOL,Asian,24
JOHN BURROUGHS HIGH SCHOOL50400,Burbank,Los Angeles,enr,JOHN BURROUGHS HIGH SCHOOL,Hispanic/ Latino,19
JOHN BURROUGHS HIGH SCHOOL50400,Burbank,Los Angeles,adm,JOHN BURROUGHS HIGH SCHOOL,Hispanic/ Latino,34
JOHN BURROUGHS HIGH SCHOOL50400,Burbank,Los Angeles,app,JOHN BURROUGHS HIGH SCHOOL,Hispanic/ Latino,64
JOHN BURROUGHS HIGH SCHOOL50400,Burbank,Los Angeles,enr,JOHN BURROUGHS HIGH SCHOOL,African American,
JOHN BURROUGHS HIGH SCHOOL50400,Burbank,Los Angeles,adm,JOHN BURROUGHS HIGH SCHOOL,African American,3
JOHN BURROUGHS HIGH SCHOOL50400,Burbank,Los Angeles,app,JOHN BURROUGHS HIGH SCHOOL,African American,9
JOHN BURROUGHS HIGH SCHOOL50400,Burbank,Los Angeles,enr,JOHN BURROUGHS HIGH SCHOOL,All,48
JOHN BURROUGHS HIGH SCHOOL50400,Burbank,Los Angeles,adm,JOHN BURROUGHS HIGH SCHOOL,All,92
JOHN BURROUGHS HIGH SCHOOL50400,Burbank,Los Angeles,app,JOHN BURROUGHS HIGH SCHOOL,All,156
JOHN C FREMONT HIGH SCHOOL51645,Los Angeles,Los Angeles,enr,JOHN C FREMONT HIGH SCHOOL,Hispanic/ Latino,23
JOHN C FREMONT HIGH SCHOOL51645,Los Angeles,Los Angeles,adm,JOHN C FREMONT HIGH SCHOOL,Hispanic/ Latino,35
JOHN C FREMONT HIGH SCHOOL51645,Los Angeles,Los Angeles,app,JOHN C FREMONT HIGH SCHOOL,Hispanic/ Latino,68
JOHN C FREMONT HIGH SCHOOL51645,Los Angeles,Los Angeles,enr,JOHN C FREMONT HIGH SCHOOL,All,23
JOHN C FREMONT HIGH SCHOOL51645,Los Angeles,Los Angeles,adm,JOHN C FREMONT HIGH SCHOOL,All,37
JOHN C FREMONT HIGH SCHOOL51645,Los Angeles,Los Angeles,app,JOHN C FREMONT HIGH SCHOOL,All,72
JOHN C KIMBALL HIGH SCHOOL54375,Tracy,San Joaquin,enr,JOHN C KIMBALL HIGH SCHOOL,White,4
JOHN C KIMBALL HIGH SCHOOL54375,Tracy,San Joaquin,adm,JOHN C KIMBALL HIGH SCHOOL,White,8
JOHN C KIMBALL HIGH SCHOOL54375,Tracy,San Joaquin,app,JOHN C KIMBALL HIGH SCHOOL,White,13
JOHN C KIMBALL HIGH SCHOOL54375,Tracy,San Joaquin,enr,JOHN C KIMBALL HIGH SCHOOL,Asian,19
JOHN C KIMBALL HIGH SCHOOL54375,Tracy,San Joaquin,adm,JOHN C KIMBALL HIGH SCHOOL,Asian,29
JOHN C KIMBALL HIGH SCHOOL54375,Tracy,San Joaquin,app,JOHN C KIMBALL HIGH SCHOOL,Asian,39
JOHN C KIMBALL HIGH SCHOOL54375,Tracy,San Joaquin,enr,JOHN C KIMBALL HIGH SCHOOL,Hispanic/ Latino,3
JOHN C KIMBALL HIGH SCHOOL54375,Tracy,San Joaquin,adm,JOHN C KIMBALL HIGH SCHOOL,Hispanic/ Latino,4
JOHN C KIMBALL HIGH SCHOOL54375,Tracy,San Joaquin,app,JOHN C KIMBALL HIGH SCHOOL,Hispanic/ Latino,10
JOHN C KIMBALL HIGH SCHOOL54375,Tracy,San Joaquin,enr,JOHN C KIMBALL HIGH SCHOOL,African American,
JOHN C KIMBALL HIGH SCHOOL54375,Tracy,San Joaquin,adm,JOHN C KIMBALL HIGH SCHOOL,African American,3
JOHN C KIMBALL HIGH SCHOOL54375,Tracy,San Joaquin,app,JOHN C KIMBALL HIGH SCHOOL,African American,5
JOHN C KIMBALL HIGH SCHOOL54375,Tracy,San Joaquin,enr,JOHN C KIMBALL HIGH SCHOOL,All,28
JOHN C KIMBALL HIGH SCHOOL54375,Tracy,San Joaquin,adm,JOHN C KIMBALL HIGH SCHOOL,All,46
JOHN C KIMBALL HIGH SCHOOL54375,Tracy,San Joaquin,app,JOHN C KIMBALL HIGH SCHOOL,All,71
JOHN F KENNEDY HIGH SCHOOL50379,La Palma,Orange,enr,JOHN F KENNEDY HIGH SCHOOL,White,4
JOHN F KENNEDY HIGH SCHOOL50379,La Palma,Orange,adm,JOHN F KENNEDY HIGH SCHOOL,White,5
JOHN F KENNEDY HIGH SCHOOL50379,La Palma,Orange,app,JOHN F KENNEDY HIGH SCHOOL,White,10
JOHN F KENNEDY HIGH SCHOOL50379,La Palma,Orange,enr,JOHN F KENNEDY HIGH SCHOOL,Asian,40
JOHN F KENNEDY HIGH SCHOOL50379,La Palma,Orange,adm,JOHN F KENNEDY HIGH SCHOOL,Asian,65
JOHN F KENNEDY HIGH SCHOOL50379,La Palma,Orange,app,JOHN F KENNEDY HIGH SCHOOL,Asian,94
JOHN F KENNEDY HIGH SCHOOL50379,La Palma,Orange,enr,JOHN F KENNEDY HIGH SCHOOL,Hispanic/ Latino,6
JOHN F KENNEDY HIGH SCHOOL50379,La Palma,Orange,adm,JOHN F KENNEDY HIGH SCHOOL,Hispanic/ Latino,22
JOHN F KENNEDY HIGH SCHOOL50379,La Palma,Orange,app,JOHN F KENNEDY HIGH SCHOOL,Hispanic/ Latino,34
JOHN F KENNEDY HIGH SCHOOL50379,La Palma,Orange,enr,JOHN F KENNEDY HIGH SCHOOL,African American,
JOHN F KENNEDY HIGH SCHOOL50379,La Palma,Orange,adm,JOHN F KENNEDY HIGH SCHOOL,African American,3
JOHN F KENNEDY HIGH SCHOOL50379,La Palma,Orange,app,JOHN F KENNEDY HIGH SCHOOL,African American,6
JOHN F KENNEDY HIGH SCHOOL50379,La Palma,Orange,enr,JOHN F KENNEDY HIGH SCHOOL,All,53
JOHN F KENNEDY HIGH SCHOOL50379,La Palma,Orange,adm,JOHN F KENNEDY HIGH SCHOOL,All,99
JOHN F KENNEDY HIGH SCHOOL50379,La Palma,Orange,app,JOHN F KENNEDY HIGH SCHOOL,All,150
JOHN F KENNEDY HIGH SCHOOL50966,Fremont,Alameda,enr,JOHN F KENNEDY HIGH SCHOOL,White,4
JOHN F KENNEDY HIGH SCHOOL50966,Fremont,Alameda,adm,JOHN F KENNEDY HIGH SCHOOL,White,6
JOHN F KENNEDY HIGH SCHOOL50966,Fremont,Alameda,app,JOHN F KENNEDY HIGH SCHOOL,White,9
JOHN F KENNEDY HIGH SCHOOL50966,Fremont,Alameda,enr,JOHN F KENNEDY HIGH SCHOOL,Asian,21
JOHN F KENNEDY HIGH SCHOOL50966,Fremont,Alameda,adm,JOHN F KENNEDY HIGH SCHOOL,Asian,34
JOHN F KENNEDY HIGH SCHOOL50966,Fremont,Alameda,app,JOHN F KENNEDY HIGH SCHOOL,Asian,44
JOHN F KENNEDY HIGH SCHOOL50966,Fremont,Alameda,enr,JOHN F KENNEDY HIGH SCHOOL,Hispanic/ Latino,
JOHN F KENNEDY HIGH SCHOOL50966,Fremont,Alameda,adm,JOHN F KENNEDY HIGH SCHOOL,Hispanic/ Latino,5
JOHN F KENNEDY HIGH SCHOOL50966,Fremont,Alameda,app,JOHN F KENNEDY HIGH SCHOOL,Hispanic/ Latino,9
JOHN F KENNEDY HIGH SCHOOL50966,Fremont,Alameda,enr,JOHN F KENNEDY HIGH SCHOOL,African American,
JOHN F KENNEDY HIGH SCHOOL50966,Fremont,Alameda,adm,JOHN F KENNEDY HIGH SCHOOL,African American,3
JOHN F KENNEDY HIGH SCHOOL50966,Fremont,Alameda,app,JOHN F KENNEDY HIGH SCHOOL,African American,7
JOHN F KENNEDY HIGH SCHOOL50966,Fremont,Alameda,enr,JOHN F KENNEDY HIGH SCHOOL,All,27
JOHN F KENNEDY HIGH SCHOOL50966,Fremont,Alameda,adm,JOHN F KENNEDY HIGH SCHOOL,All,49
JOHN F KENNEDY HIGH SCHOOL50966,Fremont,Alameda,app,JOHN F KENNEDY HIGH SCHOOL,All,71
JOHN F KENNEDY HIGH SCHOOL51089,Granada Hills,Los Angeles,enr,JOHN F KENNEDY HIGH SCHOOL,White,4
JOHN F KENNEDY HIGH SCHOOL51089,Granada Hills,Los Angeles,adm,JOHN F KENNEDY HIGH SCHOOL,White,4
JOHN F KENNEDY HIGH SCHOOL51089,Granada Hills,Los Angeles,app,JOHN F KENNEDY HIGH SCHOOL,White,5
JOHN F KENNEDY HIGH SCHOOL51089,Granada Hills,Los Angeles,enr,JOHN F KENNEDY HIGH SCHOOL,Asian,
JOHN F KENNEDY HIGH SCHOOL51089,Granada Hills,Los Angeles,adm,JOHN F KENNEDY HIGH SCHOOL,Asian,3
JOHN F KENNEDY HIGH SCHOOL51089,Granada Hills,Los Angeles,app,JOHN F KENNEDY HIGH SCHOOL,Asian,10
JOHN F KENNEDY HIGH SCHOOL51089,Granada Hills,Los Angeles,enr,JOHN F KENNEDY HIGH SCHOOL,Hispanic/ Latino,13
JOHN F KENNEDY HIGH SCHOOL51089,Granada Hills,Los Angeles,adm,JOHN F KENNEDY HIGH SCHOOL,Hispanic/ Latino,24
JOHN F KENNEDY HIGH SCHOOL51089,Granada Hills,Los Angeles,app,JOHN F KENNEDY HIGH SCHOOL,Hispanic/ Latino,84
JOHN F KENNEDY HIGH SCHOOL51089,Granada Hills,Los Angeles,enr,JOHN F KENNEDY HIGH SCHOOL,African American,
JOHN F KENNEDY HIGH SCHOOL51089,Granada Hills,Los Angeles,adm,JOHN F KENNEDY HIGH SCHOOL,African American,3
JOHN F KENNEDY HIGH SCHOOL51089,Granada Hills,Los Angeles,app,JOHN F KENNEDY HIGH SCHOOL,African American,5
JOHN F KENNEDY HIGH SCHOOL51089,Granada Hills,Los Angeles,enr,JOHN F KENNEDY HIGH SCHOOL,All,22
JOHN F KENNEDY HIGH SCHOOL51089,Granada Hills,Los Angeles,adm,JOHN F KENNEDY HIGH SCHOOL,All,36
JOHN F KENNEDY HIGH SCHOOL51089,Granada Hills,Los Angeles,app,JOHN F KENNEDY HIGH SCHOOL,All,107
JOHN F KENNEDY HIGH SCHOOL52630,Richmond,Contra Costa,enr,JOHN F KENNEDY HIGH SCHOOL,Hispanic/ Latino,7
JOHN F KENNEDY HIGH SCHOOL52630,Richmond,Contra Costa,adm,JOHN F KENNEDY HIGH SCHOOL,Hispanic/ Latino,9
JOHN F KENNEDY HIGH SCHOOL52630,Richmond,Contra Costa,app,JOHN F KENNEDY HIGH SCHOOL,Hispanic/ Latino,14
JOHN F KENNEDY HIGH SCHOOL52630,Richmond,Contra Costa,enr,JOHN F KENNEDY HIGH SCHOOL,All,10
JOHN F KENNEDY HIGH SCHOOL52630,Richmond,Contra Costa,adm,JOHN F KENNEDY HIGH SCHOOL,All,13
JOHN F KENNEDY HIGH SCHOOL52630,Richmond,Contra Costa,app,JOHN F KENNEDY HIGH SCHOOL,All,19
JOHN F KENNEDY HIGH SCHOOL52713,Sacramento,Sacramento,enr,JOHN F KENNEDY HIGH SCHOOL,Domestic Unknown,
JOHN F KENNEDY HIGH SCHOOL52713,Sacramento,Sacramento,adm,JOHN F KENNEDY HIGH SCHOOL,Domestic Unknown,4
JOHN F KENNEDY HIGH SCHOOL52713,Sacramento,Sacramento,app,JOHN F KENNEDY HIGH SCHOOL,Domestic Unknown,5
JOHN F KENNEDY HIGH SCHOOL52713,Sacramento,Sacramento,enr,JOHN F KENNEDY HIGH SCHOOL,White,
JOHN F KENNEDY HIGH SCHOOL52713,Sacramento,Sacramento,adm,JOHN F KENNEDY HIGH SCHOOL,White,4
JOHN F KENNEDY HIGH SCHOOL52713,Sacramento,Sacramento,app,JOHN F KENNEDY HIGH SCHOOL,White,9
JOHN F KENNEDY HIGH SCHOOL52713,Sacramento,Sacramento,enr,JOHN F KENNEDY HIGH SCHOOL,Asian,22
JOHN F KENNEDY HIGH SCHOOL52713,Sacramento,Sacramento,adm,JOHN F KENNEDY HIGH SCHOOL,Asian,46
JOHN F KENNEDY HIGH SCHOOL52713,Sacramento,Sacramento,app,JOHN F KENNEDY HIGH SCHOOL,Asian,71
JOHN F KENNEDY HIGH SCHOOL52713,Sacramento,Sacramento,enr,JOHN F KENNEDY HIGH SCHOOL,Hispanic/ Latino,3
JOHN F KENNEDY HIGH SCHOOL52713,Sacramento,Sacramento,adm,JOHN F KENNEDY HIGH SCHOOL,Hispanic/ Latino,7
JOHN F KENNEDY HIGH SCHOOL52713,Sacramento,Sacramento,app,JOHN F KENNEDY HIGH SCHOOL,Hispanic/ Latino,10
JOHN F KENNEDY HIGH SCHOOL52713,Sacramento,Sacramento,enr,JOHN F KENNEDY HIGH SCHOOL,African American,5
JOHN F KENNEDY HIGH SCHOOL52713,Sacramento,Sacramento,adm,JOHN F KENNEDY HIGH SCHOOL,African American,9
JOHN F KENNEDY HIGH SCHOOL52713,Sacramento,Sacramento,app,JOHN F KENNEDY HIGH SCHOOL,African American,17
JOHN F KENNEDY HIGH SCHOOL52713,Sacramento,Sacramento,enr,JOHN F KENNEDY HIGH SCHOOL,All,33
JOHN F KENNEDY HIGH SCHOOL52713,Sacramento,Sacramento,adm,JOHN F KENNEDY HIGH SCHOOL,All,70
JOHN F KENNEDY HIGH SCHOOL52713,Sacramento,Sacramento,app,JOHN F KENNEDY HIGH SCHOOL,All,112
JOHN F KENNEDY MIDDLE COLG HS54073,Norco,Riverside,enr,JOHN F KENNEDY MIDDLE COLG HS,White,5
JOHN F KENNEDY MIDDLE COLG HS54073,Norco,Riverside,adm,JOHN F KENNEDY MIDDLE COLG HS,White,6
JOHN F KENNEDY MIDDLE COLG HS54073,Norco,Riverside,app,JOHN F KENNEDY MIDDLE COLG HS,White,11
JOHN F KENNEDY MIDDLE COLG HS54073,Norco,Riverside,enr,JOHN F KENNEDY MIDDLE COLG HS,Asian,8
JOHN F KENNEDY MIDDLE COLG HS54073,Norco,Riverside,adm,JOHN F KENNEDY MIDDLE COLG HS,Asian,12
JOHN F KENNEDY MIDDLE COLG HS54073,Norco,Riverside,app,JOHN F KENNEDY MIDDLE COLG HS,Asian,24
JOHN F KENNEDY MIDDLE COLG HS54073,Norco,Riverside,enr,JOHN F KENNEDY MIDDLE COLG HS,Hispanic/ Latino,17
JOHN F KENNEDY MIDDLE COLG HS54073,Norco,Riverside,adm,JOHN F KENNEDY MIDDLE COLG HS,Hispanic/ Latino,19
JOHN F KENNEDY MIDDLE COLG HS54073,Norco,Riverside,app,JOHN F KENNEDY MIDDLE COLG HS,Hispanic/ Latino,41
JOHN F KENNEDY MIDDLE COLG HS54073,Norco,Riverside,enr,JOHN F KENNEDY MIDDLE COLG HS,African American,
JOHN F KENNEDY MIDDLE COLG HS54073,Norco,Riverside,adm,JOHN F KENNEDY MIDDLE COLG HS,African American,4
JOHN F KENNEDY MIDDLE COLG HS54073,Norco,Riverside,app,JOHN F KENNEDY MIDDLE COLG HS,African American,10
JOHN F KENNEDY MIDDLE COLG HS54073,Norco,Riverside,enr,JOHN F KENNEDY MIDDLE COLG HS,All,32
JOHN F KENNEDY MIDDLE COLG HS54073,Norco,Riverside,adm,JOHN F KENNEDY MIDDLE COLG HS,All,42
JOHN F KENNEDY MIDDLE COLG HS54073,Norco,Riverside,app,JOHN F KENNEDY MIDDLE COLG HS,All,88
JOHN GLENN HIGH SCHOOL52166,Norwalk,Los Angeles,enr,JOHN GLENN HIGH SCHOOL,Asian,3
JOHN GLENN HIGH SCHOOL52166,Norwalk,Los Angeles,adm,JOHN GLENN HIGH SCHOOL,Asian,4
JOHN GLENN HIGH SCHOOL52166,Norwalk,Los Angeles,app,JOHN GLENN HIGH SCHOOL,Asian,5
JOHN GLENN HIGH SCHOOL52166,Norwalk,Los Angeles,enr,JOHN GLENN HIGH SCHOOL,Hispanic/ Latino,8
JOHN GLENN HIGH SCHOOL52166,Norwalk,Los Angeles,adm,JOHN GLENN HIGH SCHOOL,Hispanic/ Latino,18
JOHN GLENN HIGH SCHOOL52166,Norwalk,Los Angeles,app,JOHN GLENN HIGH SCHOOL,Hispanic/ Latino,23
JOHN GLENN HIGH SCHOOL52166,Norwalk,Los Angeles,enr,JOHN GLENN HIGH SCHOOL,All,11
JOHN GLENN HIGH SCHOOL52166,Norwalk,Los Angeles,adm,JOHN GLENN HIGH SCHOOL,All,22
JOHN GLENN HIGH SCHOOL52166,Norwalk,Los Angeles,app,JOHN GLENN HIGH SCHOOL,All,28
JOHN H FRANCIS POLYTECHNIC HS53467,Sun Valley,Los Angeles,enr,JOHN H FRANCIS POLYTECHNIC HS,White,4
JOHN H FRANCIS POLYTECHNIC HS53467,Sun Valley,Los Angeles,adm,JOHN H FRANCIS POLYTECHNIC HS,White,5
JOHN H FRANCIS POLYTECHNIC HS53467,Sun Valley,Los Angeles,app,JOHN H FRANCIS POLYTECHNIC HS,White,6
JOHN H FRANCIS POLYTECHNIC HS53467,Sun Valley,Los Angeles,enr,JOHN H FRANCIS POLYTECHNIC HS,Asian,4
JOHN H FRANCIS POLYTECHNIC HS53467,Sun Valley,Los Angeles,adm,JOHN H FRANCIS POLYTECHNIC HS,Asian,9
JOHN H FRANCIS POLYTECHNIC HS53467,Sun Valley,Los Angeles,app,JOHN H FRANCIS POLYTECHNIC HS,Asian,15
JOHN H FRANCIS POLYTECHNIC HS53467,Sun Valley,Los Angeles,enr,JOHN H FRANCIS POLYTECHNIC HS,Hispanic/ Latino,55
JOHN H FRANCIS POLYTECHNIC HS53467,Sun Valley,Los Angeles,adm,JOHN H FRANCIS POLYTECHNIC HS,Hispanic/ Latino,104
JOHN H FRANCIS POLYTECHNIC HS53467,Sun Valley,Los Angeles,app,JOHN H FRANCIS POLYTECHNIC HS,Hispanic/ Latino,194
JOHN H FRANCIS POLYTECHNIC HS53467,Sun Valley,Los Angeles,enr,JOHN H FRANCIS POLYTECHNIC HS,All,65
JOHN H FRANCIS POLYTECHNIC HS53467,Sun Valley,Los Angeles,adm,JOHN H FRANCIS POLYTECHNIC HS,All,121
JOHN H FRANCIS POLYTECHNIC HS53467,Sun Valley,Los Angeles,app,JOHN H FRANCIS POLYTECHNIC HS,All,224
JOHN H PITMAN HIGH SCHOOL53644,Turlock,Stanislaus,enr,JOHN H PITMAN HIGH SCHOOL,White,9
JOHN H PITMAN HIGH SCHOOL53644,Turlock,Stanislaus,adm,JOHN H PITMAN HIGH SCHOOL,White,18
JOHN H PITMAN HIGH SCHOOL53644,Turlock,Stanislaus,app,JOHN H PITMAN HIGH SCHOOL,White,21
JOHN H PITMAN HIGH SCHOOL53644,Turlock,Stanislaus,enr,JOHN H PITMAN HIGH SCHOOL,Asian,9
JOHN H PITMAN HIGH SCHOOL53644,Turlock,Stanislaus,adm,JOHN H PITMAN HIGH SCHOOL,Asian,14
JOHN H PITMAN HIGH SCHOOL53644,Turlock,Stanislaus,app,JOHN H PITMAN HIGH SCHOOL,Asian,17
JOHN H PITMAN HIGH SCHOOL53644,Turlock,Stanislaus,enr,JOHN H PITMAN HIGH SCHOOL,Hispanic/ Latino,12
JOHN H PITMAN HIGH SCHOOL53644,Turlock,Stanislaus,adm,JOHN H PITMAN HIGH SCHOOL,Hispanic/ Latino,24
JOHN H PITMAN HIGH SCHOOL53644,Turlock,Stanislaus,app,JOHN H PITMAN HIGH SCHOOL,Hispanic/ Latino,32
JOHN H PITMAN HIGH SCHOOL53644,Turlock,Stanislaus,enr,JOHN H PITMAN HIGH SCHOOL,All,32
JOHN H PITMAN HIGH SCHOOL53644,Turlock,Stanislaus,adm,JOHN H PITMAN HIGH SCHOOL,All,60
JOHN H PITMAN HIGH SCHOOL53644,Turlock,Stanislaus,app,JOHN H PITMAN HIGH SCHOOL,All,76
JOHN MARSHALL FUNDAMENTAL SCH52388,Pasadena,Los Angeles,enr,JOHN MARSHALL FUNDAMENTAL SCH,White,8
JOHN MARSHALL FUNDAMENTAL SCH52388,Pasadena,Los Angeles,adm,JOHN MARSHALL FUNDAMENTAL SCH,White,11
JOHN MARSHALL FUNDAMENTAL SCH52388,Pasadena,Los Angeles,app,JOHN MARSHALL FUNDAMENTAL SCH,White,15
JOHN MARSHALL FUNDAMENTAL SCH52388,Pasadena,Los Angeles,enr,JOHN MARSHALL FUNDAMENTAL SCH,Asian,6
JOHN MARSHALL FUNDAMENTAL SCH52388,Pasadena,Los Angeles,adm,JOHN MARSHALL FUNDAMENTAL SCH,Asian,10
JOHN MARSHALL FUNDAMENTAL SCH52388,Pasadena,Los Angeles,app,JOHN MARSHALL FUNDAMENTAL SCH,Asian,11
JOHN MARSHALL FUNDAMENTAL SCH52388,Pasadena,Los Angeles,enr,JOHN MARSHALL FUNDAMENTAL SCH,Hispanic/ Latino,10
JOHN MARSHALL FUNDAMENTAL SCH52388,Pasadena,Los Angeles,adm,JOHN MARSHALL FUNDAMENTAL SCH,Hispanic/ Latino,20
JOHN MARSHALL FUNDAMENTAL SCH52388,Pasadena,Los Angeles,app,JOHN MARSHALL FUNDAMENTAL SCH,Hispanic/ Latino,45
JOHN MARSHALL FUNDAMENTAL SCH52388,Pasadena,Los Angeles,enr,JOHN MARSHALL FUNDAMENTAL SCH,African American,4
JOHN MARSHALL FUNDAMENTAL SCH52388,Pasadena,Los Angeles,adm,JOHN MARSHALL FUNDAMENTAL SCH,African American,5
JOHN MARSHALL FUNDAMENTAL SCH52388,Pasadena,Los Angeles,app,JOHN MARSHALL FUNDAMENTAL SCH,African American,10
JOHN MARSHALL FUNDAMENTAL SCH52388,Pasadena,Los Angeles,enr,JOHN MARSHALL FUNDAMENTAL SCH,All,28
JOHN MARSHALL FUNDAMENTAL SCH52388,Pasadena,Los Angeles,adm,JOHN MARSHALL FUNDAMENTAL SCH,All,47
JOHN MARSHALL FUNDAMENTAL SCH52388,Pasadena,Los Angeles,app,JOHN MARSHALL FUNDAMENTAL SCH,All,83
JOHN MARSHALL HIGH SCHOOL51650,Los Angeles,Los Angeles,enr,JOHN MARSHALL HIGH SCHOOL,White,10
JOHN MARSHALL HIGH SCHOOL51650,Los Angeles,Los Angeles,adm,JOHN MARSHALL HIGH SCHOOL,White,24
JOHN MARSHALL HIGH SCHOOL51650,Los Angeles,Los Angeles,app,JOHN MARSHALL HIGH SCHOOL,White,39
JOHN MARSHALL HIGH SCHOOL51650,Los Angeles,Los Angeles,enr,JOHN MARSHALL HIGH SCHOOL,Asian,46
JOHN MARSHALL HIGH SCHOOL51650,Los Angeles,Los Angeles,adm,JOHN MARSHALL HIGH SCHOOL,Asian,67
JOHN MARSHALL HIGH SCHOOL51650,Los Angeles,Los Angeles,app,JOHN MARSHALL HIGH SCHOOL,Asian,93
JOHN MARSHALL HIGH SCHOOL51650,Los Angeles,Los Angeles,enr,JOHN MARSHALL HIGH SCHOOL,Hispanic/ Latino,18
JOHN MARSHALL HIGH SCHOOL51650,Los Angeles,Los Angeles,adm,JOHN MARSHALL HIGH SCHOOL,Hispanic/ Latino,43
JOHN MARSHALL HIGH SCHOOL51650,Los Angeles,Los Angeles,app,JOHN MARSHALL HIGH SCHOOL,Hispanic/ Latino,81
JOHN MARSHALL HIGH SCHOOL51650,Los Angeles,Los Angeles,enr,JOHN MARSHALL HIGH SCHOOL,African American,
JOHN MARSHALL HIGH SCHOOL51650,Los Angeles,Los Angeles,adm,JOHN MARSHALL HIGH SCHOOL,African American,3
JOHN MARSHALL HIGH SCHOOL51650,Los Angeles,Los Angeles,app,JOHN MARSHALL HIGH SCHOOL,African American,6
JOHN MARSHALL HIGH SCHOOL51650,Los Angeles,Los Angeles,enr,JOHN MARSHALL HIGH SCHOOL,All,75
JOHN MARSHALL HIGH SCHOOL51650,Los Angeles,Los Angeles,adm,JOHN MARSHALL HIGH SCHOOL,All,139
JOHN MARSHALL HIGH SCHOOL51650,Los Angeles,Los Angeles,app,JOHN MARSHALL HIGH SCHOOL,All,222
JOHN MUIR HIGH SCHOOL52390,Pasadena,Los Angeles,enr,JOHN MUIR HIGH SCHOOL,Hispanic/ Latino,13
JOHN MUIR HIGH SCHOOL52390,Pasadena,Los Angeles,adm,JOHN MUIR HIGH SCHOOL,Hispanic/ Latino,16
JOHN MUIR HIGH SCHOOL52390,Pasadena,Los Angeles,app,JOHN MUIR HIGH SCHOOL,Hispanic/ Latino,29
JOHN MUIR HIGH SCHOOL52390,Pasadena,Los Angeles,enr,JOHN MUIR HIGH SCHOOL,African American,
JOHN MUIR HIGH SCHOOL52390,Pasadena,Los Angeles,adm,JOHN MUIR HIGH SCHOOL,African American,3
